date,match_winner,player_red_1,player_red_2,player_red_3,player_red_4,player_red_5,player_blue_1,player_blue_2,player_blue_3,player_blue_4,player_blue_5
27/01/2024 15:07,MatchResult.RED,"(Player(name='ddos', tag='9210'), <Champion.AATROX: 266>, <Lane.TOP: 1>)","(Player(name='Breaksword', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='fiolobeli', tag='fiolo'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='TinyGothGirl', tag='ISRL'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)","(Player(name='MackoZBogdanca7', tag='1717'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='SenpaiWillump', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='Karigan', tag='EUNE'), <Champion.CHOGATH: 31>, <Lane.MID: 3>)","(Player(name='R20GG', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='Dziadek%20Heni0', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='TheRandomz', tag='EUNE'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.RENGAR: 107>, <Lane.JUNGLE: 2>)","(Player(name='Breaksword', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='KeepYOURself%20mfk', tag='EzV'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='elomenopiX', tag='EUNE'), <Champion.SONA: 37>, <Lane.SUPPORT: 5>)","(Player(name='Hasukaaa', tag='EUNE'), <Champion.TRYNDAMERE: 23>, <Lane.TOP: 1>)","(Player(name='TOMIBEAST', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Call%20me%20Poosay', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='L1ttlePrince', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Gylishayla', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='TonySkiLLeR', tag='EUNEE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Pyrt%C3%A4s', tag='EUNE'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='iouue', tag='EUNE'), <Champion.VIKTOR: 112>, <Lane.MID: 3>)","(Player(name='xxcevuxx', tag='MRJV'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='TANYA%20SAVAGE', tag='MCHGN'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)","(Player(name='ManqkasBolnichen', tag='tll'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='Breaksword', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='Shenkero', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Prestige', tag='Sorak'), <Champion.SORAKA: 16>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='slithergamer', tag='EUNE'), <Champion.CAMILLE: 164>, <Lane.TOP: 1>)","(Player(name='Dejan%20Mati%C4%87', tag='EUNE'), <Champion.EKKO: 245>, <Lane.JUNGLE: 2>)","(Player(name='Acaa%20Lukas', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='EdsoneQ', tag='EUNE'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='Kajo722', tag='EUNE'), <Champion.SERAPHINE: 147>, <Lane.SUPPORT: 5>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.AATROX: 266>, <Lane.TOP: 1>)","(Player(name='bluggu%C5%9B', tag='BLUGG'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='Mikussy', tag='Sion'), <Champion.NAUTILUS: 111>, <Lane.MID: 3>)","(Player(name='Klipa', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='Breaksword', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='Harcoscsoki', tag='EUNE'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='Breaksword', tag='EUNE'), <Champion.RELL: 526>, <Lane.JUNGLE: 2>)","(Player(name='Yell0wStaR', tag='FNC'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Khalid%20%20Kashmiri', tag='6852'), <Champion.NIDALEE: 76>, <Lane.SUPPORT: 5>)","(Player(name='YasuoLegend', tag='111'), <Champion.YONE: 777>, <Lane.TOP: 1>)","(Player(name='DerikZ', tag='EUNE'), <Champion.ZAC: 154>, <Lane.JUNGLE: 2>)","(Player(name='Flowtekk1', tag='EUNE'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='RH%20Hindus%20', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='SIavi', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='SohaShen', tag='EUNE1'), <Champion.SHEN: 98>, <Lane.TOP: 1>)","(Player(name='lunetistu03', tag='EUNE'), <Champion.KINDRED: 203>, <Lane.JUNGLE: 2>)","(Player(name='sp3ns', tag='EUNE'), <Champion.ORIANNA: 61>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Pavlos%20Escobar', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='Sindeergo', tag='EUNE'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='reacadenough', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.JUNGLE: 2>)","(Player(name='InvalidQ1', tag='123'), <Champion.CORKI: 42>, <Lane.MID: 3>)","(Player(name='EarThy05', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Kim%20Minju', tag='EUNE'), <Champion.MILIO: 902>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='Regnar92', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.TOP: 1>)","(Player(name='esa420', tag='6349'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='CocainAbuser', tag='4Head'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='Fizz%20issues', tag='EUNE'), <Champion.SENNA: 235>, <Lane.ADC: 4>)","(Player(name='Jax%20issues', tag='ILKID'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='Vasella', tag='997'), <Champion.CAMILLE: 164>, <Lane.TOP: 1>)","(Player(name='Martin', tag='FNC'), <Champion.ZAC: 154>, <Lane.JUNGLE: 2>)","(Player(name='KasperProLPs2', tag='EUNE'), <Champion.AZIR: 268>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Pavlos%20Escobar', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Shanks7777', tag='EUNE'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='Polish%20Lizard', tag='EUNE'), <Champion.SHYVANA: 102>, <Lane.JUNGLE: 2>)","(Player(name='frusek', tag='9456'), <Champion.BRIAR: 233>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Pavlos%20Escobar', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='Ni%C5%BCszy', tag='EUNE'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='WojtasG1910', tag='EUNE'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Vujna', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='elzeviro', tag='ELO'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='ALBEDO%20LOVE%20', tag='EUNE'), <Champion.XERATH: 101>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='K0bert', tag='EUNE'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='ElectroManele', tag='EUNE'), <Champion.ZED: 238>, <Lane.JUNGLE: 2>)","(Player(name='Vujna', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Pavlos%20Escobar', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='Pjort%20Kogucik', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.TOP: 1>)","(Player(name='marinho', tag='xdd'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='Hokage%20Wannabe', tag='EUNE'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='Pumffy%20Is%20Friend', tag='EUNE'), <Champion.VIEGO: 234>, <Lane.ADC: 4>)","(Player(name='kikis%20pro', tag='EUNE'), <Champion.HWEI: 910>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='MaszMa%C5%82egoPyrtka', tag='Q7W9C'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='Breaksword', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='BLUESUPERCAR88', tag='EUNE'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Ester%20W', tag='8988'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='cant%20leave%20top', tag='TANK'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='nEXuS1', tag='1122'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='Kurac%20Lipov', tag='1312'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='Wolfe%E3%83%83', tag='Vayne'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='Kolenni%20v%C3%BDpal', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='Ich%20bin%20Geiger', tag='EUNE'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='wilkastis%20LV', tag='EUNE'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Downtown%20PlaYboi', tag='EUNE'), <Champion.TALIYAH: 163>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='FourWinns', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='mamut', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.TOP: 1>)","(Player(name='IchVersteheNICHT', tag='EUNE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='%EC%A0%88%EB%8C%80%20%EC%82%AC%EC%9D%B4%EC%BD%94', tag='3132'), <Champion.VELKOZ: 161>, <Lane.MID: 3>)","(Player(name='El%20%C5%BBydo', tag='8462'), <Champion.NILAH: 895>, <Lane.ADC: 4>)","(Player(name='1st%20time%20Ahrii', tag='11111'), <Champion.ALISTAR: 12>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='KLOL111', tag='EUNE'), <Champion.IRELIA: 39>, <Lane.TOP: 1>)","(Player(name='R1ZAKOSs32', tag='EUNE'), <Champion.MASTER_YI: 11>, <Lane.JUNGLE: 2>)","(Player(name='svemogucci', tag='EUNE'), <Champion.LISSANDRA: 127>, <Lane.MID: 3>)","(Player(name='You%20Face%20Zahon', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='FourWinns', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='Gona%20Ukko', tag='EUNE'), <Champion.TRYNDAMERE: 23>, <Lane.TOP: 1>)","(Player(name='NoCritsNofun', tag='EUNE'), <Champion.XIN_ZHAO: 5>, <Lane.JUNGLE: 2>)","(Player(name='kurefkakasia', tag='CWL'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='Death%20Wounds', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='Core2Duo', tag='EUNE'), <Champion.ANNIE: 1>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='dlugosz', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.TOP: 1>)","(Player(name='Phil%20The%20Clown', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='HideInSupra', tag='EUNE'), <Champion.GAREN: 86>, <Lane.MID: 3>)","(Player(name='QooQoopa', tag='EUNE'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='traviss99', tag='CINU'), <Champion.BRAUM: 201>, <Lane.SUPPORT: 5>)","(Player(name='Eprowlet', tag='EUNE'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='Klimosek', tag='5223'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='69Alexandros69', tag='12345'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='Bringing%20Peace', tag='BMTH'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Trust%20a%20little', tag='SKT'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='VoIIdemort', tag='EUNE'), <Champion.ORIANNA: 61>, <Lane.MID: 3>)","(Player(name='Fodgerman', tag='EUNE'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='WcaleNieRudy', tag='EUNE'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)","(Player(name='top%20lane%20matters', tag='JOKE'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='NissanSkylineR32', tag='EUNE'), <Champion.JARVAN_IV: 59>, <Lane.JUNGLE: 2>)","(Player(name='pankodanko', tag='sus'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='H%C3%8Fde%20Kaz%C3%BCya', tag='EUNE'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='Sneaky%20Fetzekov', tag='31700'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='ArsenicSandbox', tag='EUNE'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='BlueLightning95', tag='EUNE'), <Champion.VI: 254>, <Lane.JUNGLE: 2>)","(Player(name='stormg%C3%B8at', tag='EUNE'), <Champion.LISSANDRA: 127>, <Lane.MID: 3>)","(Player(name='GanHunter', tag='EUNE'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='Tybeta%C5%84ski%20Mnich', tag='EUNE'), <Champion.JANNA: 40>, <Lane.SUPPORT: 5>)","(Player(name='Hkoxyfho', tag='EUNE'), <Champion.VAYNE: 67>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='VoIIdemort', tag='EUNE'), <Champion.ORIANNA: 61>, <Lane.MID: 3>)","(Player(name='XIOniC%20Goat', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Stay%20highhhh', tag='EUNE'), <Champion.KARMA: 43>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='JhinTonic1', tag='EUNE'), <Champion.RIVEN: 92>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='BIGchyngus', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='MyHeart4Xayah%20', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='bartke', tag='2137'), <Champion.TAHM_KENCH: 223>, <Lane.SUPPORT: 5>)","(Player(name='noobgamerl2', tag='EUNE'), <Champion.PANTHEON: 80>, <Lane.TOP: 1>)","(Player(name='Kulda%C5%A0ulda', tag='EUNE'), <Champion.GRAVES: 104>, <Lane.JUNGLE: 2>)","(Player(name='KristinshLv', tag='EUNE'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='Orzelx', tag='L9L9'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='Noname4x', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Isanor', tag='EUNE'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='KAJZERADJ', tag='2137'), <Champion.LEBLANC: 7>, <Lane.MID: 3>)","(Player(name='xSeNTiXx', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Sivirisstronk', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)","(Player(name='thedragon891', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Dalek%20Emperorr', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='Skebb', tag='666'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='Ellyesin', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='two22', tag='EUNE'), <Champion.SORAKA: 16>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Ades', tag='EUNE'), <Champion.GANGPLANK: 41>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='Kuloon', tag='EUNE'), <Champion.NEEKO: 518>, <Lane.MID: 3>)","(Player(name='Senna2TrickMain', tag='1998'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='Sihushaewae', tag='EUNE'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)","(Player(name='Brouse', tag='EUNE'), <Champion.RIVEN: 92>, <Lane.TOP: 1>)","(Player(name='WardRadar', tag='WardR'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Kozojeb', tag='EUNE'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='chodq', tag='ONGOD'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='podiki', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Hot%20Kate', tag='hujjj'), <Champion.YONE: 777>, <Lane.TOP: 1>)","(Player(name='Drewol', tag='0001'), <Champion.UDYR: 77>, <Lane.JUNGLE: 2>)","(Player(name='Hot%20Grace', tag='Endri'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='Fusi', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='mizoy', tag='EUNE'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)","(Player(name='Beniurro', tag='EUNE'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='DamianTheDred', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='xSeNTiXx', tag='EUNE'), <Champion.NILAH: 895>, <Lane.ADC: 4>)","(Player(name='prestilando', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Mr%20Riddle', tag='2137'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='For%20Arceus%20Sake', tag='Shiny'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='AniviaAirlines', tag='1998'), <Champion.ANIVIA: 34>, <Lane.MID: 3>)","(Player(name='12illegal', tag='EUNE'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='alallO', tag='EUNE'), <Champion.MILIO: 902>, <Lane.SUPPORT: 5>)","(Player(name='INeedMorBoulletz', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='GolfTrojka', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='jhinoljub', tag='7777'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='%E3%81%8B%E3%82%8F%E3%81%84%E3%81%84%E3%82%BB%E3%83%BC%E3%82%B8', tag='MEOW'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Vegeta', tag='7991'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='gyerer%C3%A1mpapit%C3%B3', tag='EUNE'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='klaudynvxx', tag='EUNE'), <Champion.KARTHUS: 30>, <Lane.ADC: 4>)","(Player(name='gracjan%20m%C4%85ciwoda', tag='EUNE'), <Champion.BLITZCRANK: 53>, <Lane.SUPPORT: 5>)","(Player(name='CJ21DKB', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Jungler%20Bandit', tag='EUNE'), <Champion.ELISE: 60>, <Lane.JUNGLE: 2>)","(Player(name='L9%20Sugmike%20Hawk', tag='6969'), <Champion.IRELIA: 39>, <Lane.MID: 3>)","(Player(name='I%20%D0%9CISS%20THE%D0%9C', tag='SHOTS'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='FountouGr', tag='fount'), <Champion.ASHE: 22>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.RED,"(Player(name='Mamm0n%20Sramon', tag='2137'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='Dreams%20Route66', tag='EUNE'), <Champion.WARWICK: 19>, <Lane.JUNGLE: 2>)","(Player(name='Narga%20King', tag='EUNE'), <Champion.NEEKO: 518>, <Lane.MID: 3>)","(Player(name='Bot%20Affenheim', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='Grozni%20U%C5%BEas', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)","(Player(name='Tanjir%CE%BF', tag='GARA'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='VELZEVOYL', tag='EUNE'), <Champion.LISSANDRA: 127>, <Lane.MID: 3>)","(Player(name='Mitonja', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='GlaMuNaRa', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='RasnaT%C3%A4%C3%A4ll%C3%A4', tag='EUNE'), <Champion.URGOT: 6>, <Lane.TOP: 1>)","(Player(name='L9%20mlodyborys69', tag='LOVEU'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='SOLO%20RANKER', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='M1xU', tag='GANg'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='hejctam', tag='hejct'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)","(Player(name='Soviet%20Offensive', tag='EUNE'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='Gucci%20Flex', tag='EUNE'), <Champion.MALZAHAR: 90>, <Lane.MID: 3>)","(Player(name='Masakralolek', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='DurbeKing', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)"
27/01/2024 15:07,MatchResult.BLUE,"(Player(name='Gips', tag='0420'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='chleba263', tag='CHLEB'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Marcu456', tag='KSZ69'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='Zmryd', tag='KSZ69'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='DickAnnihilator', tag='EUNE'), <Champion.TWITCH: 29>, <Lane.SUPPORT: 5>)","(Player(name='Diaglozz', tag='EUNE'), <Champion.YONE: 777>, <Lane.TOP: 1>)","(Player(name='Binder', tag='EUNE'), <Champion.JARVAN_IV: 59>, <Lane.JUNGLE: 2>)","(Player(name='S%C4%85siadGej', tag='EUNE'), <Champion.KASSADIN: 38>, <Lane.MID: 3>)","(Player(name='Lilluyusi', tag='ADGAP'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='FireFalcon12', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
