date,player,overall_win_rate,rank,total_games_played,level,last_twenty_games_kda_ratio,last_twenty_games_kill_participation,preferred_positions,last_twenty_games_win_rate
2024/01/29 15:06:23,"Player(name='RobertSzaPL', tag='EUNE')",0.28600000000000003,Platinum IV,7,328,-1,-1,[],-1
2024/01/29 15:06:24,"Player(name='L9%20Kujo%20Jotaro', tag='JoJo')",0.688,Platinum I,16,379,-1,-1,[],-1
2024/01/29 15:06:26,"Player(name='ria', tag='00038')",0.58,Emerald IV,50,193,-1,-1,[],-1
2024/01/29 15:06:28,"Player(name='McDonalds185', tag='EUNE')",0.455,Platinum III,11,133,-1,-1,[],-1
2024/01/29 15:06:30,"Player(name='Mezith', tag='EUNE')",0.8,Emerald IV,5,589,-1,-1,[],-1
2024/01/29 15:06:32,"Player(name='nyxtvv', tag='13061')",0.4,Gold II,15,179,-1,-1,[],-1
2024/01/29 15:06:34,"Player(name='Sir%20Moe%20Lest', tag='EUNE')",0.5329999999999999,Emerald III,92,358,-1,-1,[],-1
2024/01/29 15:06:36,"Player(name='KillThemSlow', tag='1627')",0.429,Platinum IV,14,207,-1,-1,[],-1
2024/01/29 15:06:38,"Player(name='teeemo%20on%20gay', tag='12345')",0.41200000000000003,Platinum III,51,238,-1,-1,[],-1
2024/01/29 15:06:40,"Player(name='T1MBAL0', tag='069')",0.511,Gold I,47,566,-1,-1,[],-1
2024/01/29 15:06:43,"Player(name='SSB%20Vlade', tag='EUNE')",0.429,Platinum I,7,360,-1,-1,[],-1
2024/01/29 15:06:45,"Player(name='FlamexSKR', tag='1214')",0.5329999999999999,Emerald IV,15,72,-1,-1,[],-1
2024/01/29 15:06:47,"Player(name='Za%20Warudo%20Gaming', tag='EUNE')",0.565,Platinum II,23,363,-1,-1,[],-1
2024/01/29 15:06:49,"Player(name='Leosefinn', tag='EUNE')",0.154,Platinum III,13,47,-1,-1,[],-1
2024/01/29 15:06:51,"Player(name='%C3%88L%20G%C3%A1t%C3%B4', tag='EUNE')",0.517,Platinum III,89,428,-1,-1,[],-1
2024/01/29 15:06:53,"Player(name='CzarnyKsie%C5%BCnik', tag='EUNE')",0.531,Platinum IV,81,255,-1,-1,[],-1
2024/01/29 15:06:56,"Player(name='HDVZ', tag='EUNE')",0.512,Emerald IV,41,180,-1,-1,[],-1
2024/01/29 15:06:58,"Player(name='pakman', tag='EUNE')",0.49,Platinum IV,104,469,-1,-1,[],-1
2024/01/29 15:07:01,"Player(name='Madax44', tag='EUNE')",0.526,Platinum I,38,264,-1,-1,[],-1
2024/01/29 15:07:04,"Player(name='C%C3%BCmLord', tag='EUNE')",0.4,Platinum IV,5,119,-1,-1,[],-1
2024/01/29 15:07:06,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:07:08,"Player(name='MalolatGigachad', tag='EUNE')",0.562,Platinum III,153,423,-1,-1,[],-1
2024/01/29 15:07:11,"Player(name='Milu%C5%9B', tag='2137x')",0.462,Emerald IV,26,616,-1,-1,[],-1
2024/01/29 15:07:14,"Player(name='Mistrz%20%C5%9Al%C4%85sk%20MMA', tag='EUNE')",0.47600000000000003,Emerald III,63,482,-1,-1,[],-1
2024/01/29 15:07:17,"Player(name='Shin%20Hati%20Fanboy', tag='EUNE')",0.47600000000000003,Platinum II,63,434,-1,-1,[],-1
2024/01/29 15:07:20,"Player(name='Evael', tag='EUNE')",0.6,Platinum I,10,132,-1,-1,[],-1
2024/01/29 15:07:23,"Player(name='artustan', tag='balls')",0.48,Platinum II,98,499,-1,-1,[],-1
2024/01/29 15:07:26,"Player(name='HelloKittyxxx', tag='EUNE')",0.45899999999999996,Platinum II,37,365,-1,-1,[],-1
2024/01/29 15:07:29,"Player(name='C%C3%BCmLord', tag='EUNE')",0.4,Platinum IV,5,119,-1,-1,[],-1
2024/01/29 15:07:31,"Player(name='Turbop0wer', tag='EUNE')",0.49,Platinum II,104,246,-1,-1,[],-1
2024/01/29 15:07:34,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:07:44,"Player(name='IAmTunk', tag='EUNE')",0.526,Platinum III,78,729,-1,-1,[],-1
2024/01/29 15:07:46,"Player(name='Jakubssp', tag='EUNE')",0.429,Platinum II,63,273,-1,-1,[],-1
2024/01/29 15:07:48,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:07:49,"Player(name='Studniak', tag='BANAN')",0.5,Gold II,6,496,-1,-1,[],-1
2024/01/29 15:08:03,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:08:05,"Player(name='dembickey', tag='EUNE')",0.518,Platinum II,166,395,-1,-1,[],-1
2024/01/29 15:08:07,"Player(name='walijajajakotako', tag='EUNE')",0.52,Emerald IV,98,317,-1,-1,[],-1
2024/01/29 15:08:09,"Player(name='Orbel', tag='EUNE')",0.526,Emerald IV,135,237,-1,-1,[],-1
2024/01/29 15:08:11,"Player(name='Studniak', tag='BANAN')",0.5,Gold II,6,496,-1,-1,[],-1
2024/01/29 15:08:13,"Player(name='WeakMental%20lcys', tag='EUNE')",0.75,Platinum I,4,292,-1,-1,[],-1
2024/01/29 15:08:15,"Player(name='chipchip%20ayaya', tag='EUNE')",0.6920000000000001,Platinum I,13,311,-1,-1,[],-1
2024/01/29 15:08:17,"Player(name='TonyyZ', tag='EUNE')",0.534,Platinum I,116,135,-1,-1,[],-1
2024/01/29 15:08:18,"Player(name='SMRAD%20IZ%20%C5%A0UPKA', tag='CMAR')",0.52,Platinum III,75,357,-1,-1,[],-1
2024/01/29 15:08:21,"Player(name='still%20a%20failure', tag='Monka')",0.593,Diamond IV,81,223,-1,-1,[],-1
2024/01/29 15:08:23,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:08:25,"Player(name='Grecuu', tag='EUNE')",0.526,Platinum I,156,250,-1,-1,[],-1
2024/01/29 15:08:27,"Player(name='Studniak', tag='BANAN')",0.5,Gold II,6,496,-1,-1,[],-1
2024/01/29 15:08:29,"Player(name='XTT%20MagicMike', tag='8119')",0.273,Platinum III,22,307,-1,-1,[],-1
2024/01/29 15:08:31,"Player(name='Monia369', tag='EUNE')",0.2,Emerald IV,15,73,-1,-1,[],-1
2024/01/29 15:08:33,"Player(name='Aatrox%20Turner', tag='505')",0.506,Platinum II,79,217,-1,-1,[],-1
2024/01/29 15:08:36,"Player(name='W%C5%82ochaty%20Diabe%C5%82', tag='69420')",0.5,Emerald IV,110,514,-1,-1,[],-1
2024/01/29 15:08:38,"Player(name='LiSA%20enjoyer', tag='0777')",0.469,Platinum IV,49,681,-1,-1,[],-1
2024/01/29 15:08:41,"Player(name='Arcade%20Ing%20LSD', tag='EUNE')",0.52,Emerald IV,75,431,-1,-1,[],-1
2024/01/29 15:08:43,"Player(name='Dawave', tag='EUNE')",0.563,Platinum III,32,733,-1,-1,[],-1
2024/01/29 15:08:46,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:08:48,"Player(name='Crystal%20skarner', tag='EUNE')",0.469,Platinum II,49,667,-1,-1,[],-1
2024/01/29 15:08:50,"Player(name='Studniak', tag='BANAN')",0.5,Gold II,6,496,-1,-1,[],-1
2024/01/29 15:08:53,"Player(name='Papa%20Karl', tag='EUNE')",0.579,Emerald IV,38,348,-1,-1,[],-1
2024/01/29 15:08:55,"Player(name='Everything%20Burns', tag='EUNE')",0.406,Platinum III,32,611,-1,-1,[],-1
2024/01/29 15:08:57,"Player(name='MashuYZ', tag='N1G34')",0.5429999999999999,Emerald IV,35,237,-1,-1,[],-1
2024/01/29 15:09:00,"Player(name='Harry%20Otter%20xd', tag='EUNE')",0.5,Platinum I,56,63,-1,-1,[],-1
2024/01/29 15:09:02,"Player(name='Spiidiix', tag='EUNE')",0.47100000000000003,Platinum III,51,479,-1,-1,[],-1
2024/01/29 15:09:05,"Player(name='Ivers3n', tag='EUNE')",0.33299999999999996,Gold I,24,267,-1,-1,[],-1
2024/01/29 15:09:07,"Player(name='Macrid', tag='1312')",0.457,Emerald IV,35,365,-1,-1,[],-1
2024/01/29 15:09:10,"Player(name='JustTopEU', tag='EUNE')",0.45799999999999996,Platinum IV,24,169,-1,-1,[],-1
2024/01/29 15:09:12,"Player(name='padaczkatroche', tag='WZL')",0.46,Platinum IV,87,446,-1,-1,[],-1
2024/01/29 15:09:15,"Player(name='QUNDZU', tag='EUNE')",0.526,Platinum II,57,308,-1,-1,[],-1
2024/01/29 15:09:18,"Player(name='umadbr0', tag='112')",0.513,Emerald IV,39,35,-1,-1,[],-1
2024/01/29 15:09:20,"Player(name='Vojthedevil', tag='EUNE')",0.737,Platinum III,19,45,-1,-1,[],-1
2024/01/29 15:09:22,"Player(name='NaSUSGaeming', tag='Sadge')",0.5710000000000001,Platinum I,7,638,-1,-1,[],-1
2024/01/29 15:09:24,"Player(name='Doctor%20Petko', tag='EUNE')",0.5379999999999999,Platinum I,78,216,-1,-1,[],-1
2024/01/29 15:09:27,"Player(name='Studniak', tag='BANAN')",0.5,Gold II,6,496,-1,-1,[],-1
2024/01/29 15:09:30,"Player(name='L9%20Kayn%20Inside', tag='kayn')",0.47100000000000003,Platinum IV,34,851,-1,-1,[],-1
2024/01/29 15:09:32,"Player(name='Bringing%20Peace', tag='BMTH')",0.521,Platinum II,142,691,-1,-1,[],-1
2024/01/29 15:09:35,"Player(name='Trinna', tag='EUNE')",0.5670000000000001,Platinum I,30,372,-1,-1,[],-1
2024/01/29 15:09:38,"Player(name='n00dyr', tag='EUNE')",0.462,Emerald IV,52,589,-1,-1,[],-1
2024/01/29 15:09:41,"Player(name='Surrfresco', tag='EUNE')",0.491,Platinum III,57,118,-1,-1,[],-1
2024/01/29 15:09:44,"Player(name='Deff%20Not%20Gromp', tag='EUNE')",0.429,Platinum II,21,247,-1,-1,[],-1
2024/01/29 15:09:46,"Player(name='A%20Wild%20Flareon', tag='EUNE')",0.43799999999999994,Platinum III,64,446,-1,-1,[],-1
2024/01/29 15:09:49,"Player(name='JustRelaxGuys', tag='EUNE')",0.5,Platinum II,48,315,-1,-1,[],-1
2024/01/29 15:09:59,"Player(name='L%C3%A9ague%20%C6%92%20G%C3%A1rbage', tag='EUNE')",1.0,Platinum I,5,94,-1,-1,[],-1
2024/01/29 15:10:00,"Player(name='T1FlowerMoon', tag='THVES')",0.514,Platinum II,74,479,-1,-1,[],-1
2024/01/29 15:10:03,"Player(name='Serl1s', tag='EUNE')",0.512,Emerald I,166,210,-1,-1,[],-1
2024/01/29 15:10:05,"Player(name='Ult0r%20D%20Bug1', tag='EUNE')",0.578,Emerald III,64,340,-1,-1,[],-1
2024/01/29 15:10:07,"Player(name='juusi', tag='EUNE')",0.466,Platinum I,73,317,-1,-1,[],-1
2024/01/29 15:10:10,"Player(name='Kanye%20West%20420', tag='EUNE')",0.429,Gold I,63,336,-1,-1,[],-1
2024/01/29 15:10:13,"Player(name='GraveWalkerr', tag='EUNE')",0.53,Platinum II,66,554,-1,-1,[],-1
2024/01/29 15:10:15,"Player(name='Day%C5%BB', tag='EUNE')",0.544,Emerald IV,160,671,-1,-1,[],-1
2024/01/29 15:10:18,"Player(name='WeedEnjoyer', tag='6969')",0.395,Platinum III,38,563,-1,-1,[],-1
2024/01/29 15:10:20,"Player(name='Pather', tag='9107')",0.532,Emerald II,124,398,-1,-1,[],-1
2024/01/29 15:10:22,"Player(name='L%C3%A9ague%20%C6%92%20G%C3%A1rbage', tag='EUNE')",1.0,Platinum I,5,94,-1,-1,[],-1
2024/01/29 15:10:23,"Player(name='T1FlowerMoon', tag='THVES')",0.514,Platinum II,74,479,-1,-1,[],-1
2024/01/29 15:10:25,"Player(name='epikourakis', tag='epis')",0.5,Platinum III,212,406,-1,-1,[],-1
2024/01/29 15:10:27,"Player(name='Gileee', tag='EUNE')",0.584,Emerald I,113,474,-1,-1,[],-1
2024/01/29 15:10:30,"Player(name='XnxxUser', tag='EUNE')",0.31,Platinum I,42,422,-1,-1,[],-1
2024/01/29 15:10:32,"Player(name='%C3%84S%C3%91%20%CE%9E%20Kh%C3%84L%C3%8B%C3%90%20%CE%9E', tag='EUNE')",0.466,Platinum III,73,529,-1,-1,[],-1
2024/01/29 15:10:35,"Player(name='T1%20Kirke', tag='POG')",0.526,Emerald IV,95,543,-1,-1,[],-1
2024/01/29 15:10:38,"Player(name='platcarry', tag='EUNE')",0.5579999999999999,Emerald IV,43,40,-1,-1,[],-1
2024/01/29 15:10:40,"Player(name='Herovex', tag='Hero')",0.532,Platinum II,94,511,-1,-1,[],-1
2024/01/29 15:10:42,"Player(name='all%20Mute', tag='EUNE')",0.634,Platinum III,41,44,-1,-1,[],-1
2024/01/29 15:10:44,"Player(name='L%C3%A9ague%20%C6%92%20G%C3%A1rbage', tag='EUNE')",1.0,Platinum I,5,94,-1,-1,[],-1
2024/01/29 15:10:46,"Player(name='T1FlowerMoon', tag='THVES')",0.514,Platinum II,74,479,-1,-1,[],-1
2024/01/29 15:10:47,"Player(name='TH%20Lust', tag='EUNE')",0.531,Emerald IV,81,385,-1,-1,[],-1
2024/01/29 15:10:50,"Player(name='CrabContROLL420', tag='EUNE')",0.434,Platinum II,53,455,-1,-1,[],-1
2024/01/29 15:10:52,"Player(name='shuY1n', tag='EUNE')",0.51,Platinum IV,204,236,-1,-1,[],-1
2024/01/29 15:10:55,"Player(name='hagymasmilka', tag='EUNE')",0.52,Platinum I,25,270,-1,-1,[],-1
2024/01/29 15:10:58,"Player(name='Mazen%20Kuk', tag='EUNE')",0.5429999999999999,Platinum II,70,96,-1,-1,[],-1
2024/01/29 15:11:00,"Player(name='Ditbabloki', tag='EUNE')",0.4,Silver I,45,584,-1,-1,[],-1
2024/01/29 15:11:03,"Player(name='Nani%20TF', tag='EUNE')",0.2,Platinum I,5,34,-1,-1,[],-1
2024/01/29 15:11:05,"Player(name='DWDunlucky', tag='2137')",0.474,Platinum I,76,617,-1,-1,[],-1
2024/01/29 15:11:07,"Player(name='L%C3%A9ague%20%C6%92%20G%C3%A1rbage', tag='EUNE')",1.0,Platinum I,5,94,-1,-1,[],-1
2024/01/29 15:11:09,"Player(name='T1FlowerMoon', tag='THVES')",0.514,Platinum II,74,479,-1,-1,[],-1
2024/01/29 15:11:12,"Player(name='jakub0072001', tag='EUNE')",0.66,Emerald III,47,348,-1,-1,[],-1
2024/01/29 15:11:14,"Player(name='RefusedMemoriez', tag='EUNE')",0.56,Platinum I,25,390,-1,-1,[],-1
2024/01/29 15:11:16,"Player(name='BRK%20anton102', tag='EUNE')",0.5,Emerald IV,4,270,-1,-1,[],-1
2024/01/29 15:11:18,"Player(name='L%C3%A9ague%20%C6%92%20G%C3%A1rbage', tag='EUNE')",1.0,Platinum I,5,94,-1,-1,[],-1
2024/01/29 15:11:20,"Player(name='T1FlowerMoon', tag='THVES')",0.514,Platinum II,74,479,-1,-1,[],-1
2024/01/29 15:11:22,"Player(name='BRK%20juiek1', tag='EUNE')",1.0,Emerald IV,1,418,-1,-1,[],-1
2024/01/29 15:11:24,"Player(name='Foxes', tag='skg')",0.561,Platinum I,41,211,-1,-1,[],-1
2024/01/29 15:11:27,"Player(name='Unkillable%20Carry', tag='EUNE')",0.43200000000000005,Gold III,37,492,-1,-1,[],-1
2024/01/29 15:11:30,"Player(name='HOMOLUKI', tag='RTX')",0.431,Platinum I,51,319,-1,-1,[],-1
2024/01/29 15:11:32,"Player(name='69%20JoY%20BoY%2069', tag='EUNE')",0.545,Platinum II,22,641,-1,-1,[],-1
2024/01/29 15:11:35,"Player(name='Marksman%20Pixed', tag='EUNE')",0.33299999999999996,Platinum IV,3,62,-1,-1,[],-1
2024/01/29 15:11:37,"Player(name='Honey%20Hun', tag='eboy')",0.484,Gold I,31,486,-1,-1,[],-1
2024/01/29 15:11:39,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:11:41,"Player(name='Buk%C3%B3w%20Goat', tag='21236')",0.409,Emerald IV,22,694,-1,-1,[],-1
2024/01/29 15:11:44,"Player(name='B%C3%A3ndoler%CE%BF', tag='22100')",0.542,Emerald II,48,574,-1,-1,[],-1
2024/01/29 15:11:47,"Player(name='Nataniel13', tag='EUNE')",0.6,Emerald IV,105,216,-1,-1,[],-1
2024/01/29 15:11:49,"Player(name='Roockers', tag='EUNE')",0.614,Emerald III,44,500,-1,-1,[],-1
2024/01/29 15:11:52,"Player(name='ScoobyDoos%20mom', tag='EUNE')",0.5,Emerald III,94,652,-1,-1,[],-1
2024/01/29 15:12:03,"Player(name='All%20Eyez%20on%20Yi', tag='EUNE')",0.507,Emerald IV,140,1021,-1,-1,[],-1
2024/01/29 15:12:05,"Player(name='Midphite', tag='EUNE')",0.33299999999999996,Emerald IV,3,49,-1,-1,[],-1
2024/01/29 15:12:06,"Player(name='His%20Kitty', tag='4078')",0.514,Emerald II,70,391,-1,-1,[],-1
2024/01/29 15:12:08,"Player(name='lekovskill', tag='8203')",0.5429999999999999,Emerald IV,81,65,-1,-1,[],-1
2024/01/29 15:12:10,"Player(name='%20J%20U%20%C3%90%20G%20M%20E%20N%20T', tag='EUNE')",0.508,Emerald IV,122,478,-1,-1,[],-1
2024/01/29 15:12:12,"Player(name='kysia', tag='liar')",0.5710000000000001,Platinum I,28,441,-1,-1,[],-1
2024/01/29 15:12:14,"Player(name='Nikowhy', tag='7777')",0.5710000000000001,Platinum II,14,32,-1,-1,[],-1
2024/01/29 15:12:16,"Player(name='TFTheNumberONE1', tag='EUNE')",0.484,Platinum II,275,323,-1,-1,[],-1
2024/01/29 15:12:18,"Player(name='TwistedReaper', tag='EUNE')",0.41200000000000003,Platinum I,17,332,-1,-1,[],-1
2024/01/29 15:12:20,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:12:21,"Player(name='Kocour%20bez%20bot', tag='EUNE')",0.875,Emerald IV,8,150,-1,-1,[],-1
2024/01/29 15:12:23,"Player(name='Grapple%20Man', tag='EUNE')",0.6920000000000001,Platinum III,13,132,-1,-1,[],-1
2024/01/29 15:12:25,"Player(name='Nymphoconda', tag='EUNE')",0.7140000000000001,Emerald III,14,80,-1,-1,[],-1
2024/01/29 15:12:27,"Player(name='NA3TURAL', tag='EUNE')",0.524,Emerald IV,225,486,-1,-1,[],-1
2024/01/29 15:12:30,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:12:32,"Player(name='cec', tag='hooj')",0.594,Platinum I,69,267,-1,-1,[],-1
2024/01/29 15:12:34,"Player(name='MAHONEZ%20MUCHADOR', tag='EUNE')",0.632,Emerald IV,19,369,-1,-1,[],-1
2024/01/29 15:12:37,"Player(name='SVarus', tag='EUNE')",0.306,Platinum I,36,539,-1,-1,[],-1
2024/01/29 15:12:38,"Player(name='AdhdOwner', tag='EUNE')",0.575,Platinum I,73,214,-1,-1,[],-1
2024/01/29 15:12:40,"Player(name='SH0T', tag='EUNE')",0.455,Platinum I,11,53,-1,-1,[],-1
2024/01/29 15:12:42,"Player(name='shatter', tag='0812')",0.813,Emerald IV,16,32,-1,-1,[],-1
2024/01/29 15:12:43,"Player(name='nekr00z', tag='drift')",0.9,Platinum IV,30,394,-1,-1,[],-1
2024/01/29 15:12:45,"Player(name='Marlboro%20Premium', tag='EUNE')",0.429,Emerald IV,28,415,-1,-1,[],-1
2024/01/29 15:12:47,"Player(name='mHOOKin', tag='123')",0.525,Platinum II,40,500,-1,-1,[],-1
2024/01/29 15:12:49,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:12:51,"Player(name='MethFromTargowek', tag='1422')",0.547,Emerald IV,53,357,-1,-1,[],-1
2024/01/29 15:12:54,"Player(name='UniCkaL', tag='EUNE')",0.537,Emerald IV,205,661,-1,-1,[],-1
2024/01/29 15:12:56,"Player(name='Devil%20Dadios', tag='EUNE')",0.537,Emerald IV,54,198,-1,-1,[],-1
2024/01/29 15:12:58,"Player(name='DEMON%20%CE%A4IME', tag='EUNE')",0.46299999999999997,Emerald IV,54,40,-1,-1,[],-1
2024/01/29 15:13:00,"Player(name='Kikosxy1', tag='sxy1')",0.505,Platinum I,103,433,-1,-1,[],-1
2024/01/29 15:13:03,"Player(name='Ailurophobic', tag='EUNE')",0.5,Emerald IV,186,142,-1,-1,[],-1
2024/01/29 15:13:06,"Player(name='L0sersQueue', tag='EUNE')",0.526,Emerald IV,137,428,-1,-1,[],-1
2024/01/29 15:13:09,"Player(name='ThreshManiac', tag='H00K')",0.639,Emerald III,36,464,-1,-1,[],-1
2024/01/29 15:13:11,"Player(name='Mimich', tag='0727')",0.484,Platinum II,31,110,-1,-1,[],-1
2024/01/29 15:13:14,"Player(name='Wycaesaqu', tag='EUNE')",0.389,Platinum IV,18,34,-1,-1,[],-1
2024/01/29 15:13:16,"Player(name='Vitun%20Bentley', tag='EUNE')",0.625,Emerald IV,48,138,-1,-1,[],-1
2024/01/29 15:13:18,"Player(name='neck', tag='OwO')",0.5489999999999999,Platinum III,91,239,-1,-1,[],-1
2024/01/29 15:13:21,"Player(name='mugen', tag='2436')",0.486,Platinum II,72,261,-1,-1,[],-1
2024/01/29 15:13:23,"Player(name='Hide%20in%20Kussh', tag='EUNE')",0.5770000000000001,Platinum III,52,318,-1,-1,[],-1
2024/01/29 15:13:26,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:13:28,"Player(name='Ru%C5%BEa%20', tag='EUNE')",0.5489999999999999,Emerald IV,71,317,-1,-1,[],-1
2024/01/29 15:13:31,"Player(name='micha25', tag='EUNE')",0.569,Emerald IV,123,441,-1,-1,[],-1
2024/01/29 15:13:33,"Player(name='Tziki12', tag='EUNE')",0.522,Emerald III,113,418,-1,-1,[],-1
2024/01/29 15:13:36,"Player(name='bigbossradu', tag='EUNE')",0.47200000000000003,Platinum III,53,268,-1,-1,[],-1
2024/01/29 15:13:38,"Player(name='vizzsla', tag='8568')",0.419,Platinum IV,43,318,-1,-1,[],-1
2024/01/29 15:13:41,"Player(name='purplecaster', tag='11111')",0.524,Emerald IV,82,454,-1,-1,[],-1
2024/01/29 15:13:44,"Player(name='Dragon7sky', tag='3447')",0.5589999999999999,Emerald IV,145,891,-1,-1,[],-1
2024/01/29 15:13:47,"Player(name='Zegiiye', tag='Zegi')",0.48,Platinum III,98,449,-1,-1,[],-1
2024/01/29 15:13:50,"Player(name='hi%20imeme%20Luna', tag='EUNE')",0.603,Platinum II,73,343,-1,-1,[],-1
2024/01/29 15:13:52,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:13:55,"Player(name='BarbarianShadow', tag='EUNE')",0.518,Platinum II,170,407,-1,-1,[],-1
2024/01/29 15:14:05,"Player(name='Yiego', tag='EUNE')",0.552,Platinum II,29,64,-1,-1,[],-1
2024/01/29 15:14:07,"Player(name='Pnathakyri', tag='EUNE')",0.5,Gold I,2,31,-1,-1,[],-1
2024/01/29 15:14:08,"Player(name='N4itinee', tag='EUNE')",0.508,Platinum II,61,204,-1,-1,[],-1
2024/01/29 15:14:10,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:14:12,"Player(name='Destiny', tag='KV60')",0.467,Platinum III,45,201,-1,-1,[],-1
2024/01/29 15:14:14,"Player(name='%CE%92ultras', tag='EUNE')",0.40700000000000003,Platinum II,27,307,-1,-1,[],-1
2024/01/29 15:14:15,"Player(name='ReformedZyzz', tag='EUNE')",0.496,Emerald IV,115,176,-1,-1,[],-1
2024/01/29 15:14:18,"Player(name='Jasuoo', tag='420')",0.6,Platinum II,35,239,-1,-1,[],-1
2024/01/29 15:14:19,"Player(name='Enormity', tag='EUNE')",0.585,Emerald IV,65,266,-1,-1,[],-1
2024/01/29 15:14:21,"Player(name='FLYING%20R0CK', tag='EUNE')",0.474,Emerald IV,38,308,-1,-1,[],-1
2024/01/29 15:14:23,"Player(name='WHO%20ASKED', tag='BOT')",0.375,Platinum II,8,271,-1,-1,[],-1
2024/01/29 15:14:25,"Player(name='Laggolok', tag='EUNE')",0.5379999999999999,Emerald III,39,116,-1,-1,[],-1
2024/01/29 15:14:27,"Player(name='Qatijkur', tag='EUNE')",0.475,Platinum III,118,41,-1,-1,[],-1
2024/01/29 15:14:30,"Player(name='Nemix11', tag='EUNE')",0.523,Platinum IV,44,321,-1,-1,[],-1
2024/01/29 15:14:32,"Player(name='metaIas11', tag='EUNE')",0.33299999999999996,Platinum IV,18,202,-1,-1,[],-1
2024/01/29 15:14:33,"Player(name='%CE%A3adge', tag='EUNE')",0.263,Platinum III,19,148,-1,-1,[],-1
2024/01/29 15:14:35,"Player(name='DELULUX', tag='3639')",0.25,Platinum IV,16,47,-1,-1,[],-1
2024/01/29 15:14:37,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:14:40,"Player(name='wowo121200', tag='EUNE')",0.7,Platinum I,10,224,-1,-1,[],-1
2024/01/29 15:14:44,"Player(name='ZamkiNaPiasku', tag='EUNE')",0.33299999999999996,Platinum II,6,256,-1,-1,[],-1
2024/01/29 15:14:47,"Player(name='vaxnx', tag='EUNE')",0.537,Platinum I,67,724,-1,-1,[],-1
2024/01/29 15:14:49,"Player(name='piotr18l', tag='EUNE')",0.581,Emerald IV,31,353,-1,-1,[],-1
2024/01/29 15:14:51,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
2024/01/29 15:14:53,"Player(name='PD%C5%81%20Nikolaaa', tag='0512')",0.542,Emerald II,59,260,-1,-1,[],-1
2024/01/29 15:14:56,"Player(name='PD%C5%81%20Yukiro', tag='EUNE')",0.55,Emerald IV,60,421,-1,-1,[],-1
2024/01/29 15:14:58,"Player(name='PH%20Zekro', tag='EUNE')",0.484,Platinum II,31,338,-1,-1,[],-1
2024/01/29 15:15:00,"Player(name='El%20Mechiko', tag='112')",0.478,Emerald IV,92,238,-1,-1,[],-1
2024/01/29 15:15:02,"Player(name='Nah%20hed%20evolved', tag='FF15')",0.452,Platinum II,42,562,-1,-1,[],-1
2024/01/29 15:15:05,"Player(name='Gl1go', tag='EUNE1')",0.444,Emerald IV,36,383,-1,-1,[],-1
2024/01/29 15:15:07,"Player(name='Setogaya%20Mari', tag='666')",0.436,Gold I,94,657,-1,-1,[],-1
2024/01/29 15:15:10,"Player(name='broski', tag='drip')",0.583,Emerald III,60,272,-1,-1,[],-1
2024/01/29 15:15:13,"Player(name='Brunkar', tag='EUNE')",0.40700000000000003,Platinum II,27,106,-1,-1,[],-1
2024/01/29 15:15:15,"Player(name='Sepnuke', tag='EUNE')",0.483,Platinum III,29,231,-1,-1,[],-1
2024/01/29 15:15:17,"Player(name='InsertYOLOW', tag='EUNE')",0.5,Platinum III,46,347,-1,-1,[],-1
2024/01/29 15:15:19,"Player(name='AssassinSara', tag='SDZN')",0.531,Platinum I,32,166,-1,-1,[],-1
2024/01/29 15:15:22,"Player(name='Loly%20beleaua%20', tag='EUNE')",0.516,Platinum III,64,325,-1,-1,[],-1
2024/01/29 15:15:24,"Player(name='IsCraby', tag='EUNE')",0.545,Emerald III,88,373,-1,-1,[],-1
2024/01/29 15:15:27,"Player(name='Sheerooke', tag='EUNE')",0.6,Emerald IV,25,212,-1,-1,[],-1
